,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
34,1.522114897,0.517669533,0.003318199,0.000121385,0.0001,"(45,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45,), 'NN__learning_rate_init': 0.01}",0.664605458,0.653388343,0.681631841,0.68678711,0.63583815,0.606593014,0.636179023,0.652692343,0.659278768,0.630354549,0.647752707,0.670785007,0.647610935,0.658822137,0.682187505,0.654300459,0.02099671,85,0.89716565,0.940622355,0.895685589,0.885598068,0.870977918,0.872568949,0.884095099,0.869587135,0.931818028,0.943450232,0.900079325,0.886833029,0.916015515,0.93048164,0.904363953,0.901956166,0.024328102,,
45,0.371147124,0.089989079,0.003375928,0.000124959,0.0001,"(60,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.1}",0.682080925,0.662352316,0.644500916,0.69945694,0.6238625,0.639847442,0.710730157,0.688049509,0.641905969,0.633618328,0.598724835,0.647256785,0.63040447,0.681223798,0.627826847,0.654122782,0.03070971,86,0.822307094,0.892214,0.899754646,0.758393775,0.847426121,0.856631757,0.88978812,0.881263407,0.837544066,0.859247124,0.850251702,0.892663043,0.894126292,0.892635819,0.869225215,0.862898146,0.036264971,,
122,0.968912141,0.235394919,0.003623581,9.47E-05,0.0001,"(35, 35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.01}",0.664062682,0.693949073,0.71107923,0.678701688,0.67082864,0.607173455,0.624503455,0.624126083,0.699663071,0.612169698,0.675186633,0.630983157,0.628784723,0.681631841,0.607553516,0.654026463,0.034808003,87,0.904378457,0.965243742,0.952216632,0.956407578,0.937738424,0.942079711,1,0.957959046,0.924623751,0.973861834,0.942082615,0.952004051,0.959375715,0.972437075,0.962192317,0.95350673,0.021558687,,
29,0.391790342,0.076943134,0.003328244,9.33E-05,0.0001,"(40,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.1}",0.660735617,0.676495787,0.628687637,0.689557259,0.61237041,0.664269265,0.654945003,0.670718415,0.68233641,0.600080765,0.670054817,0.64589816,0.679134957,0.641497061,0.629734601,0.653767744,0.025800601,88,0.844569542,0.868183984,0.853167881,0.892393516,0.839051026,0.854789823,0.824149928,0.936268404,0.855191988,0.869705739,0.878353096,0.850407843,0.80379188,0.828173804,0.888324993,0.859101563,0.031067473,,
158,0.83388869,0.179744034,0.003563261,0.000167142,0.0001,"(20, 20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.01}",0.63485635,0.715321451,0.681804704,0.659301799,0.605278919,0.676017776,0.657223788,0.653388343,0.624277457,0.607553516,0.584148867,0.607330742,0.698387587,0.693744323,0.705202312,0.653589196,0.040053484,89,0.957981376,0.920192223,0.911569135,0.936290877,0.895510107,0.956485018,0.929002959,0.9081723,0.926154875,0.884904941,0.895611845,0.934829332,0.912970035,0.869422726,0.904378365,0.916231741,0.024019034,,
177,0.680519088,0.162880986,0.003998454,0.000509133,0.0001,"(45, 45, 45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.1}",0.369244192,0.722153875,0.663586155,0.66939599,0.711253492,0.693744323,0.664942065,0.688153771,0.664942065,0.549555447,0.66271808,0.675434608,0.657223788,0.699012649,0.703701919,0.653004161,0.08495462,90,0.367687747,0.800025074,0.815490436,0.77482719,0.795702553,0.781362315,0.782476553,0.749404717,0.763700845,0.8072289,0.781622732,0.796998177,0.827226368,0.762421674,0.795997551,0.760144856,0.106789466,,
78,0.978704437,0.230529814,0.003467894,9.26E-05,0.0001,"(40, 40)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40), 'NN__learning_rate_init': 0.01}",0.699663071,0.647517051,0.661592545,0.67468976,0.680462854,0.580467991,0.656558569,0.639457258,0.675434608,0.636130797,0.607553516,0.647752707,0.659779872,0.699603231,0.624654524,0.652754557,0.031479243,91,0.982618656,0.979726878,0.975350101,0.956322313,0.946410268,0.866141872,0.943528782,0.958001178,0.937705376,0.95929924,0.873064746,0.95205657,0.898577649,1,0.952214659,0.945401219,0.037214745,,
105,0.399730619,0.123254098,0.003504864,0.00020104,0.0001,"(15, 15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.1}",0.608893396,0.636179023,0.681223798,0.767811129,0.601476587,0.685978902,0.665076221,0.666641782,0.716516919,0.607067753,0.641305395,0.600122407,0.647752707,0.667018113,0.585189966,0.651883606,0.04772228,92,0.767829367,0.837364602,0.85616971,0.757365649,0.753285789,0.750724638,0.810319384,0.765721648,0.784141885,0.81442074,0.776724953,0.707932726,0.808727906,0.763700845,0.774034309,0.78189761,0.036446933,,
21,0.354820251,0.123904198,0.003388309,0.000127808,0.0001,"(30,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.1}",0.665076221,0.67656023,0.693208865,0.668511821,0.676170787,0.617596865,0.641115421,0.648625591,0.601289779,0.622678367,0.602241758,0.653295076,0.688174412,0.676603911,0.646900769,0.651869992,0.02885735,93,0.873991712,0.869606861,0.816088033,0.810242879,0.850843051,0.828904391,0.83331828,0.839014526,0.871933269,0.849068953,0.837755002,0.823188406,0.804396061,0.840483267,0.84481525,0.839576663,0.020742217,,
150,1.027992249,0.252167276,0.003490512,0.000118173,0.0001,"(10, 10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.01}",0.621987164,0.66505405,0.618624583,0.739516961,0.630536431,0.595700287,0.659301799,0.726411063,0.66939599,0.61237041,0.607173455,0.6476822,0.676603911,0.665076221,0.636203616,0.651442543,0.039989475,94,0.851559017,0.840724539,0.88995145,0.886975517,0.85491414,0.868198228,0.859549422,0.834510431,0.832680159,0.855900138,0.891382357,0.863859879,0.869639917,0.844600647,0.8088726,0.856887896,0.02216949,,
65,0.35537103,0.103450453,0.003304513,2.49E-05,0.0001,"(25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1}",0.632463678,0.716933374,0.664739884,0.676170787,0.627054381,0.649036846,0.664710792,0.663602372,0.66505405,0.636203616,0.57806835,0.664851907,0.636913111,0.661225061,0.634595568,0.651441585,0.029364075,95,0.814098336,0.810263383,0.809682401,0.756105724,0.824210462,0.886043885,0.870700257,0.822530881,0.833419108,0.846402712,0.726443292,0.830569291,0.812577318,0.865941248,0.86207147,0.824737318,0.040509933,,
107,8.229892015,2.021815416,0.003376198,5.84E-05,0.0001,"(15, 15, 15)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.001}",0.602241758,0.664739884,0.664739884,0.658822137,0.653040129,0.610356,0.68233641,0.618854609,0.665076221,0.641978029,0.639776168,0.601289779,0.722300951,0.681223798,0.659073869,0.651056642,0.032069273,96,0.96664253,0.952127551,0.93046643,0.934834343,0.953644286,0.920320918,0.905871828,0.962335983,0.928898032,0.946381446,0.949270763,0.937686545,0.878373473,0.946422497,0.953623188,0.937793321,0.022238763,,
137,0.650955661,0.19265595,0.003802284,6.87E-05,0.0001,"(55, 55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.1}",0.685978902,0.726411063,0.679842734,0.633451366,0.609614486,0.655799317,0.628497806,0.664942065,0.645604256,0.600592674,0.623418989,0.63583815,0.663326137,0.647398844,0.664605458,0.651021483,0.030981009,97,0.764783128,0.815896839,0.783494682,0.762669904,0.705706147,0.764150198,0.815220698,0.818953849,0.797407464,0.801079153,0.808867606,0.792834158,0.818204603,0.782728379,0.808621716,0.789374568,0.029523752,,
38,1.606297477,0.4131505,0.003311348,0.000102793,0.0001,"(50,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.01}",0.647610935,0.670785007,0.68811165,0.635187146,0.623951014,0.658822137,0.653179191,0.653388343,0.680462854,0.624654524,0.600080765,0.664739884,0.641905969,0.64589816,0.673995339,0.650851528,0.02282458,98,0.934829332,0.947834883,0.950765276,0.917215991,0.921774733,0.907308853,0.891037659,0.913058139,0.866447015,0.918706047,0.934829414,0.913109354,0.917467213,0.939165295,0.892112905,0.917710807,0.021924052,,
71,9.7921182,1.97164025,0.003425392,6.52E-05,0.0001,"(30, 30)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.001}",0.628156044,0.688153771,0.675186633,0.685638363,0.652692343,0.603246432,0.711214491,0.664446982,0.635691434,0.618803128,0.601289779,0.641834621,0.64195433,0.6476822,0.664739884,0.650715362,0.030423055,99,0.984053431,0.991307132,0.97681902,0.998550593,0.979716642,1,0.98840951,0.96954318,0.965217391,0.991299062,0.97537192,0.963782235,0.986952807,1,1,0.984734862,0.012169243,,
145,0.441625849,0.142910816,0.003427553,8.35E-05,0.0001,"(5, 5, 5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.1}",0.710209472,0.727778767,0.66500881,0.691484816,0.657099665,0.637338074,0.369244192,0.65137005,0.690802776,0.629909471,0.623951014,0.66939599,0.687423109,0.715321451,0.634187643,0.650701687,0.08152328,100,0.756359966,0.747550603,0.788324019,0.750803399,0.759623599,0.742713789,0.380538609,0.697034833,0.759397198,0.784250989,0.782426028,0.761025703,0.758474216,0.754710805,0.740995261,0.730948601,0.095963103,,
103,7.910969591,2.031437293,0.003346602,5.99E-05,0.0001,"(10, 10, 10)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.001}",0.647752707,0.659233603,0.682187505,0.664062682,0.653457389,0.61849711,0.613079279,0.647610935,0.623523826,0.641115421,0.618163808,0.689557259,0.710982659,0.659073869,0.630057803,0.650557057,0.027385929,101,0.865342353,0.874029943,0.874025745,0.863846136,0.862279634,0.894244127,0.858078612,0.849407131,0.821808402,0.862428056,0.862372494,0.869565217,0.875433535,0.833347686,0.902968239,0.864611821,0.019609596,,
127,4.894861873,0.837585329,0.003587135,8.31E-05,0.0001,"(40, 40, 40)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.001}",0.688153771,0.710866774,0.658822137,0.646900769,0.647610935,0.630280899,0.659301799,0.607067753,0.653388343,0.64589816,0.618163808,0.664739884,0.618879837,0.656880656,0.647517051,0.650298172,0.025627998,102,0.997100911,0.988407752,0.986963251,0.995653246,0.99275541,1,0.997100911,0.989852184,0.997101938,0.975325082,0.998550593,1,0.976822143,0.997100911,0.981141157,0.991591699,0.007981792,,
175,3.054203288,0.762789631,0.00376509,0.000217472,0.0001,"(40, 40, 40, 40)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.001}",0.652478637,0.675186633,0.679468039,0.699159364,0.629310546,0.624584686,0.618854609,0.670387488,0.658477793,0.589732962,0.624654524,0.663016415,0.652251366,0.668511821,0.647517051,0.650239462,0.027391076,103,0.984042517,0.973891011,0.968043064,1,0.981145778,0.979676512,0.991307132,0.962287015,0.947805833,0.956407578,0.953666085,0.962232712,0.984067939,0.986955339,0.997100911,0.975241962,0.01561975,,
86,1.435254288,0.400945891,0.003600359,8.84E-05,0.0001,"(50, 50)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.01}",0.664942065,0.717047257,0.67085089,0.653527125,0.623746722,0.641834621,0.630181414,0.641905969,0.640894592,0.640659745,0.641738245,0.6414748,0.670630687,0.6403852,0.621632322,0.64943011,0.023107005,104,0.995653246,0.981174366,0.989855949,0.991308304,0.972396207,0.998550593,0.989859026,1,1,0.979726878,0.952216662,0.982614265,0.939010945,0.981164065,0.950757764,0.980285885,0.018411457,,
66,1.206005414,0.288643279,0.003388882,8.50E-05,0.0001,"(25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01}",0.690385263,0.673995339,0.670233966,0.6476822,0.664942065,0.612560731,0.693949073,0.67656023,0.616535921,0.652692343,0.559181859,0.664446982,0.6403852,0.681952839,0.59502222,0.649368416,0.037056,105,0.970966445,0.854374124,0.952214616,0.959457136,0.957940582,0.939165215,0.952203816,0.981161049,0.968080919,0.95652907,0.971027679,0.934816256,0.93014542,0.98262041,0.96958706,0.95201932,0.030174599,,
81,0.426932573,0.10180137,0.003447692,9.81E-05,0.0001,"(45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.1}",0.562835931,0.677842439,0.733730797,0.635187146,0.659278768,0.655334538,0.617596865,0.664942065,0.618141106,0.573549513,0.682378512,0.675434608,0.656558569,0.686545024,0.63485635,0.648947482,0.042533943,106,0.848222098,0.805168521,0.823286183,0.869222735,0.808782681,0.815214527,0.791075476,0.83245656,0.778783251,0.842242315,0.796978704,0.813112994,0.769187106,0.801916105,0.827196542,0.814856387,0.025723566,,
123,6.115828196,1.156940034,0.003667911,0.000319621,0.0001,"(35, 35, 35)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.001}",0.640894592,0.722543353,0.66500881,0.645249492,0.635960233,0.659233603,0.618163808,0.630181414,0.67082864,0.611939944,0.606142455,0.578458158,0.675646728,0.687230773,0.682378512,0.648657368,0.035843461,107,0.979716642,0.995650936,0.994204755,1,0.994204755,0.958009635,0.989850042,0.99565255,0.997101938,1,1,0.988405797,0.984066196,0.994204755,1,0.991404533,0.010660444,,
138,1.324635458,0.394657098,0.003882202,0.000158505,0.0001,"(55, 55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.01}",0.647256785,0.643029752,0.664062682,0.658477793,0.635691434,0.641305395,0.622678367,0.636913111,0.64195433,0.653040129,0.682080925,0.659233603,0.655334538,0.649923322,0.635323745,0.648420394,0.013949097,108,0.984064184,0.852621343,0.94178785,0.98550969,0.918273438,0.976802592,0.867539477,0.939185704,0.99855085,0.944906157,0.968144908,0.940632823,0.896606815,0.953467467,0.984050065,0.943476224,0.042266591,,
58,1.616455475,0.45346656,0.003420973,8.20E-05,0.0001,"(15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.01}",0.659073869,0.6403852,0.693744323,0.633618328,0.64709249,0.600080765,0.658275473,0.699603231,0.653388343,0.605884882,0.650709292,0.587093671,0.647728895,0.716362913,0.63040447,0.648229743,0.034686748,109,0.94786123,0.930492154,0.901465835,0.936178026,0.878373473,0.918791246,0.879796323,0.933277027,0.937675509,0.929036473,0.904436315,0.934622595,0.914485001,0.91165765,0.960841231,0.921266006,0.022527799,,
110,0.974761709,0.148766737,0.003461615,0.000182982,0.0001,"(20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.01}",0.620283813,0.660735617,0.658663228,0.705083542,0.641738245,0.716933374,0.624126083,0.606778813,0.663016415,0.599126125,0.577438626,0.624579393,0.676625317,0.664942065,0.68233641,0.648160471,0.038113352,110,0.912565732,0.963741881,0.914410303,0.917467894,0.92759592,0.927559367,0.933378238,0.933383758,0.90214162,0.950765226,0.963777048,0.894244011,0.939183696,0.965210936,0.960889754,0.933754359,0.022465858,,
186,1.135712783,0.241727369,0.004050922,0.000144173,0.0001,"(55, 55, 55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.01}",0.605583768,0.659233603,0.633948084,0.687861272,0.641305395,0.665076221,0.647752707,0.641115421,0.658822137,0.630181414,0.687736116,0.641978029,0.658477793,0.647517051,0.606142455,0.647515431,0.023099747,111,0.939119138,0.944977541,0.959251495,0.960879212,0.941876771,0.98550969,0.914500143,0.960850161,0.96664253,0.942018227,0.917350527,0.894257347,0.936207129,0.965203889,0.907144492,0.942385886,0.024433236,,
187,3.821565358,0.59852443,0.00327692,0.000864911,0.0001,"(55, 55, 55, 55)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.001}",0.656300257,0.664062682,0.658477793,0.658477793,0.659278768,0.63485635,0.612949715,0.646691591,0.658477793,0.618879837,0.616535921,0.652692343,0.659233603,0.688153771,0.616535921,0.646773609,0.021216965,112,0.904592216,1,0.981154055,0.991307132,0.985515546,0.989850042,0.976831884,1,0.997100911,0.99565255,1,0.971041308,0.994201823,0.991308304,0.968032224,0.983105866,0.023236181,,
142,1.122018131,0.316726388,0.003884252,8.87E-05,0.0001,"(60, 60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.01}",0.650709292,0.669631936,0.722803352,0.681180589,0.636057195,0.624654524,0.611672627,0.693928385,0.659233603,0.594293261,0.580851151,0.626584877,0.647517051,0.653179191,0.641905969,0.6462802,0.035857609,113,0.888324993,0.946206922,0.949295129,0.944763254,0.950694685,0.969584247,0.963691224,0.956554677,0.946397708,1,0.998550593,0.950657158,0.944978476,0.937686545,0.973902917,0.954752569,0.025482679,,
155,7.07633694,1.127029216,0.003434563,8.34E-05,0.0001,"(15, 15, 15, 15)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.001}",0.6403852,0.681631841,0.715557538,0.663586155,0.6476822,0.595781646,0.6476822,0.659233603,0.640894592,0.641618497,0.655334538,0.576238782,0.656880656,0.664739884,0.600080765,0.645821873,0.033394655,114,0.988403645,0.963771247,0.966657174,0.979710145,0.96524082,0.981157712,0.949270763,0.982611628,0.952139283,0.986959737,0.975344479,0.941932891,0.978250089,0.978269341,0.962335983,0.970136996,0.01375189,,
79,7.867055829,1.525997734,0.003434912,7.33E-05,0.0001,"(40, 40)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40), 'NN__learning_rate_init': 0.001}",0.630280899,0.6403852,0.6403852,0.693744323,0.6414748,0.641305395,0.607173455,0.641738245,0.651985678,0.647610935,0.607173455,0.640894592,0.670387488,0.69281566,0.636130797,0.645565741,0.023959493,115,0.992754249,0.99275003,0.991300972,0.982616607,0.97537192,0.963757798,0.972450113,0.940610367,0.997101449,0.99565178,0.997101938,0.992754249,0.982605468,0.994203876,0.982605468,0.983575752,0.014988188,,
135,4.995519972,0.955346143,0.00371151,8.80E-05,0.0001,"(50, 50, 50)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.001}",0.705379634,0.658040074,0.688153771,0.669117953,0.641618497,0.641978029,0.578429662,0.65350419,0.61849711,0.61849711,0.583451426,0.647610935,0.664446982,0.635691434,0.675434608,0.645323428,0.034032873,116,0.971040825,0.997101449,1,1,0.99275003,1,0.997101938,0.981150077,1,1,1,0.98550969,0.994201823,0.99855085,0.986963251,0.993624662,0.00844309,,
70,1.158393494,0.216454292,0.003435262,7.02E-05,0.0001,"(30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.01}",0.641738245,0.66500881,0.609533793,0.657508056,0.636130797,0.63040447,0.646900769,0.681804704,0.647752707,0.612949715,0.641115421,0.611650833,0.687423109,0.669117953,0.635521752,0.644970742,0.023250034,117,0.946424708,0.952160294,0.96079881,0.971031093,0.979719375,0.963764831,0.968110025,0.976822143,0.982614265,0.947739602,0.939186746,0.915166109,0.976831884,0.997100911,0.94786555,0.96168909,0.019981806,,
139,4.922511148,1.039672985,0.003770034,0.000125599,0.0001,"(55, 55, 55)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.001}",0.637338074,0.699159364,0.664062682,0.668511821,0.624503455,0.641834621,0.607173455,0.607251708,0.6476822,0.629734601,0.612169698,0.629909471,0.665076221,0.659278768,0.676625317,0.64468743,0.026262083,118,1,0.99855085,1,0.991299062,0.986963251,1,0.975310032,0.99565178,0.962287015,0.986943878,1,1,0.99855085,0.981169141,0.995653246,0.99149194,0.010828314,,
174,0.951931794,0.255758534,0.00370574,0.000121078,0.0001,"(40, 40, 40, 40)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.01}",0.658822137,0.647256785,0.618141106,0.653388343,0.664942065,0.669859355,0.647398844,0.644448542,0.647752707,0.618803128,0.6476822,0.647398844,0.664446982,0.64589816,0.590316186,0.644437026,0.020134548,119,0.975368393,0.915942029,0.931642134,1,0.963723485,0.936290867,0.971023775,0.871520339,0.933277027,0.884012962,0.94353018,0.918895141,0.953584019,0.955028912,0.976766074,0.942040356,0.03372969,,
114,0.937514035,0.211638613,0.003485505,0.000111914,0.0001,"(25, 25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.01}",0.681223798,0.676603911,0.647517051,0.661592545,0.65350419,0.685978902,0.650363482,0.636179023,0.636130797,0.600080765,0.621189501,0.610744322,0.636316415,0.641905969,0.624503455,0.644255608,0.02419966,120,0.943462165,0.950732945,0.9493156,0.966634354,0.941932891,0.895343266,0.93628441,0.923195044,0.963786809,0.935881537,0.928834799,0.877999201,0.93139004,0.9493156,0.940616784,0.935648363,0.022577718,,
183,3.915148338,0.731714068,0.003919935,9.05E-05,0.0001,"(50, 50, 50, 50)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50, 50), 'NN__learning_rate_init': 0.001}",0.629890611,0.623418989,0.644500916,0.632596827,0.682080925,0.636130797,0.618344142,0.63040447,0.658477793,0.61302799,0.653040129,0.617726501,0.705478257,0.664739884,0.653295076,0.64421022,0.024959201,121,0.991299062,0.997100911,0.986943878,0.97094824,0.985495006,1,0.976815504,0.997100911,0.982621871,0.997100911,0.978274462,1,1,1,0.98840951,0.990140684,0.009357883,,
118,0.819132026,0.173069399,0.003445721,7.31E-05,0.0001,"(30, 30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.01}",0.6476822,0.693641618,0.621987164,0.686256662,0.55281005,0.650709292,0.602241758,0.67493558,0.693887813,0.626859325,0.607304749,0.664446982,0.651985678,0.699000031,0.583815029,0.643837596,0.04247921,122,0.958008582,0.914554121,0.952127551,0.965217391,0.916701034,0.946069446,0.908256751,0.939180635,0.915968866,0.864452476,0.956561962,0.929036473,0.962256379,0.962353055,0.933277027,0.934934783,0.02668028,,
170,0.911680539,0.167369331,0.003689035,0.000107454,0.0001,"(35, 35, 35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.01}",0.646448212,0.615837271,0.653295076,0.629890611,0.695831933,0.624126083,0.652478637,0.63583815,0.653457389,0.67745244,0.624403415,0.652478637,0.647256785,0.665076221,0.570782336,0.64297688,0.028010702,123,0.965246077,0.922546575,0.921803673,0.944721019,0.90936831,0.953605185,0.917064788,0.969584247,0.952169577,0.94062228,0.920353085,0.934834343,0.920282628,0.923258988,0.92904184,0.934966841,0.01787052,,
63,9.857577483,2.492606708,0.003330326,7.93E-05,0.0001,"(20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.001}",0.606593014,0.658040074,0.640894592,0.669631936,0.624579393,0.641305395,0.636057195,0.629734601,0.664942065,0.612949715,0.629734601,0.64195433,0.665076221,0.660735617,0.659073869,0.642753508,0.019065915,124,0.957959046,0.930446511,0.946410339,0.943513601,0.905877359,0.915968947,0.946410339,0.973921397,0.926080255,0.91310205,0.92904184,0.918825517,0.982601944,0.979706379,0.939140697,0.940600415,0.023485295,,
190,1.073509121,0.168793882,0.003851684,0.000590576,0.0001,"(60, 60, 60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.01}",0.63485635,0.651030834,0.658040074,0.659073869,0.627826847,0.658040074,0.642697977,0.670233966,0.687423109,0.599126125,0.563831343,0.635960233,0.658040074,0.664942065,0.627826847,0.642596653,0.029399094,125,0.946415296,0.900154159,0.956495311,0.944975725,0.930456993,0.93045706,0.912020495,0.962304213,0.917461684,0.981164065,0.973908202,0.939171435,0.912947961,0.985504557,0.928934341,0.941491433,0.025341188,,
134,1.114515845,0.261000479,0.003747495,0.000120376,0.0001,"(50, 50, 50)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.01}",0.598523705,0.645249492,0.658822137,0.698617851,0.661592545,0.618727177,0.601556341,0.670233966,0.681804704,0.613079279,0.5893895,0.618879837,0.679842734,0.649036846,0.653295076,0.642576746,0.032736381,126,0.956358699,0.975325082,0.949287868,0.928950453,0.915309772,0.973917442,0.99275003,0.952216662,0.907299375,0.978239796,0.986952807,0.947842795,0.905535085,0.91862748,0.973927983,0.950836089,0.028574741,,
191,2.567113558,0.38400368,0.002339808,0.000266254,0.0001,"(60, 60, 60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.001}",0.622139958,0.635960233,0.687861272,0.645249492,0.641305395,0.656156624,0.641905969,0.661225061,0.628784723,0.647398844,0.547581381,0.658959538,0.658477793,0.628687637,0.676170787,0.642524314,0.030696111,127,0.951922317,0.997101449,0.985515546,0.99855085,0.979676512,0.949095206,1,0.962353055,0.998550593,0.991299062,0.988398749,0.972487228,0.956485018,0.970938386,0.984069412,0.979096226,0.017049235,,
90,1.24772892,0.372197528,0.003548479,0.000101861,0.0001,"(55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.01}",0.655334538,0.742998322,0.670520231,0.669372463,0.637861272,0.622678367,0.632845209,0.606936416,0.635691434,0.577864678,0.619268336,0.653388343,0.641834621,0.635960233,0.630354549,0.642193934,0.035228743,128,0.944650433,0.895177866,0.9551107,0.938766784,0.965248974,1,0.975310032,0.952185704,0.992754249,0.99275003,0.957821742,0.971036451,0.994202899,0.982621871,0.950694685,0.964555495,0.026538182,,
