,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
87,1.063816468,0.231924859,0.005119292,0.000549987,0.0001,"(50, 50)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.001}",0.624277457,0.603283161,0.604298466,0.584066012,0.536923124,0.622365191,0.565343477,0.524743534,0.61849711,0.627326605,0.642724572,0.500241653,0.629068124,0.652478637,0.633984723,0.59797479,0.044552929,77,0.629132881,0.570084793,0.58250772,0.604331145,0.624367228,0.618178504,0.572092856,0.63359602,0.60154722,0.64103823,0.612595267,0.576855554,0.601509819,0.640796618,0.60247209,0.607407063,0.023281934,,
126,0.599477275,0.151734098,0.005303971,8.16E-05,0.0001,"(40, 40, 40)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.01}",0.611939944,0.603283161,0.604298466,0.553099631,0.536923124,0.603167854,0.565343477,0.525346203,0.61849711,0.627326605,0.638806551,0.545568117,0.629068124,0.652478637,0.653447159,0.597906278,0.040891667,78,0.621475626,0.572467786,0.580480767,0.571823794,0.624367228,0.601561242,0.573961801,0.62929111,0.60154722,0.643162281,0.614557276,0.573201394,0.602430462,0.639432765,0.609967217,0.603981865,0.024144155,,
61,0.417378489,0.08197483,0.005216535,0.000376404,0.0001,"(20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.1}",0.611939944,0.603283161,0.597098711,0.52688443,0.536923124,0.603167854,0.565343477,0.550682319,0.61849711,0.627326605,0.638806551,0.560876883,0.651852527,0.641305395,0.633984723,0.597864854,0.038932877,79,0.62607653,0.570084793,0.580480767,0.576028492,0.624367228,0.602825089,0.572092856,0.623099336,0.60154722,0.64103823,0.613300931,0.566042145,0.591538877,0.639432765,0.605076406,0.602202111,0.024550376,,
125,0.551349449,0.108268764,0.005327431,0.000111377,0.0001,"(40, 40, 40)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.1}",0.630181414,0.57806835,0.604298466,0.584066012,0.522030706,0.603167854,0.599458575,0.560228211,0.542892745,0.627326605,0.663586155,0.545568117,0.631098943,0.646900769,0.627826847,0.597779985,0.040180312,80,0.624980035,0.541087393,0.580480767,0.604331145,0.595899299,0.602825089,0.588871969,0.558500019,0.552408848,0.64103823,0.635690819,0.573201394,0.584130312,0.639432765,0.605076406,0.595196966,0.030323711,,
1,0.439757109,0.062654477,0.005895106,0.001389749,0.0001,"(5,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.1}",0.629909471,0.57806835,0.604298466,0.53091637,0.536923124,0.611395287,0.606142455,0.514613106,0.61302799,0.620408095,0.650709292,0.545568117,0.629068124,0.641305395,0.651447768,0.597586761,0.043844334,81,0.627605784,0.549063809,0.580480767,0.582468007,0.624367228,0.616827716,0.587771992,0.626426466,0.600067213,0.643162281,0.628033235,0.573201394,0.600855434,0.639432765,0.586497383,0.604417432,0.026560706,,
179,1.293571266,0.151654607,0.005782048,0.001154501,0.0001,"(45, 45, 45, 45)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.001}",0.607251708,0.603283161,0.570782336,0.575004209,0.516654259,0.603167854,0.565343477,0.530284642,0.618854609,0.627326605,0.663016415,0.545568117,0.621632322,0.652478637,0.662205765,0.597523608,0.04441873,82,0.630794298,0.570084793,0.610636216,0.571823794,0.576031961,0.600297301,0.572092856,0.624429551,0.604381898,0.643162281,0.632764641,0.571959323,0.603312197,0.63923851,0.594797067,0.603053779,0.02566477,,
143,1.231942495,0.323704037,0.006541014,0.004063158,0.0001,"(60, 60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.001}",0.607330742,0.616888363,0.604298466,0.52688443,0.536923124,0.617476503,0.572680451,0.518594161,0.624579393,0.627326605,0.650709292,0.545568117,0.638077605,0.646900769,0.627826847,0.597470991,0.043645421,83,0.628374301,0.581496945,0.580480767,0.578611688,0.624367228,0.616827716,0.572092856,0.636419098,0.602965277,0.643162281,0.62938072,0.575538263,0.58802128,0.639432765,0.60247209,0.606642885,0.024958661,,
191,1.031207752,0.176616518,0.003224087,6.80E-05,0.0001,"(60, 60, 60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.001}",0.607251708,0.585384406,0.576897041,0.52688443,0.547926776,0.627826847,0.565343477,0.537140498,0.624654524,0.627326605,0.663016415,0.545568117,0.638077605,0.641305395,0.646195709,0.597386637,0.043405305,84,0.629534444,0.552849802,0.622672383,0.579285791,0.624367228,0.618178504,0.572092856,0.624429551,0.604445058,0.64103823,0.634549638,0.571959323,0.585211251,0.640986887,0.601169219,0.606851344,0.027347283,,
69,0.420125945,0.073661939,0.005025625,0.000591122,0.0001,"(30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.1}",0.623951014,0.609614486,0.604298466,0.518275337,0.536923124,0.617476503,0.565343477,0.50867052,0.61849711,0.627326605,0.651396292,0.545568117,0.631098943,0.652478637,0.64709249,0.597200742,0.047402087,85,0.627605784,0.545018079,0.58250772,0.574613709,0.624367228,0.616827716,0.572092856,0.624972959,0.60154722,0.643162281,0.63389098,0.573201394,0.582887155,0.639432765,0.601169219,0.602886471,0.028834296,,
122,0.722271713,0.284366383,0.005305656,7.87E-05,0.0001,"(35, 35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.01}",0.589595376,0.609614486,0.604298466,0.535380804,0.536923124,0.622365191,0.565343477,0.53138511,0.630280899,0.627326605,0.657508056,0.545568117,0.609614486,0.646448212,0.643029752,0.596978811,0.042175022,86,0.628018389,0.545018079,0.58238275,0.589849781,0.624367228,0.619528496,0.572092856,0.629309862,0.598706726,0.643162281,0.632764641,0.573201394,0.554496869,0.63923851,0.608323873,0.602697449,0.030617117,,
135,1.177639945,0.294572244,0.005472581,0.000194555,0.0001,"(50, 50, 50)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.001}",0.607067753,0.57806835,0.570782336,0.535380804,0.536923124,0.627826847,0.572680451,0.53528568,0.624579393,0.627326605,0.656880656,0.540441314,0.638077605,0.646900769,0.653447159,0.596777923,0.044520844,87,0.632180684,0.550959334,0.61595655,0.589849781,0.624367228,0.618178504,0.572092856,0.622812431,0.60154722,0.643162281,0.63389098,0.574995073,0.584675286,0.639432765,0.603722908,0.607188259,0.026695146,,
167,1.225619157,0.297497079,0.005378691,0.000250399,0.0001,"(30, 30, 30, 30)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.001}",0.629909471,0.603283161,0.570782336,0.595375723,0.536923124,0.609990239,0.572680451,0.530284642,0.618854609,0.627326605,0.651396292,0.493226923,0.627054381,0.641305395,0.64010725,0.596566707,0.045077459,88,0.627605784,0.570084793,0.614577987,0.604331145,0.624367228,0.616827716,0.572092856,0.624429551,0.604381898,0.64103823,0.632764641,0.576855554,0.606239782,0.639432765,0.601169219,0.610413277,0.022244168,,
138,0.77216754,0.251218612,0.005515416,0.000140422,0.0001,"(55, 55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.01}",0.607330742,0.611395287,0.570782336,0.52688443,0.536923124,0.621632322,0.565343477,0.537140498,0.612716763,0.627326605,0.663586155,0.545568117,0.640659745,0.652478637,0.627826847,0.596506339,0.043890129,89,0.631382879,0.581496945,0.611007839,0.578611688,0.624367228,0.619528496,0.572092856,0.624429551,0.60375343,0.643162281,0.634117134,0.573201394,0.600855434,0.639432765,0.605076406,0.609501088,0.023442434,,
166,0.766166592,0.203989952,0.005320056,7.83E-05,0.0001,"(30, 30, 30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.01}",0.624277457,0.57806835,0.604298466,0.52688443,0.536923124,0.627826847,0.572680451,0.517789397,0.630280899,0.627326605,0.663586155,0.545568117,0.614497483,0.646900769,0.627826847,0.596315693,0.044976296,90,0.624841429,0.550959334,0.580480767,0.578611688,0.624367228,0.619528496,0.572092856,0.637796837,0.598706726,0.64103823,0.637473241,0.573201394,0.609762964,0.639432765,0.605076406,0.606224691,0.028220704,,
147,1.734262005,0.417923731,0.005060546,4.18E-05,0.0001,"(5, 5, 5, 5)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.001}",0.601476587,0.603283161,0.604298466,0.553099631,0.536923124,0.611395287,0.565343477,0.537140498,0.618727177,0.627326605,0.621516971,0.545568117,0.629068124,0.641305395,0.64709249,0.596237674,0.037033089,91,0.626976673,0.570084793,0.585678961,0.571823794,0.624367228,0.616827716,0.572092856,0.623099336,0.59590872,0.643162281,0.595506504,0.573201394,0.601714197,0.639432765,0.601169219,0.602736429,0.024325541,,
190,0.856501166,0.163263338,0.00500528,0.00123042,0.0001,"(60, 60, 60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.01}",0.607251708,0.603283161,0.604298466,0.52688443,0.536923124,0.622365191,0.565343477,0.53138511,0.61849711,0.627326605,0.657508056,0.498095886,0.638077605,0.652478637,0.652692343,0.596160727,0.049903578,92,0.629534444,0.570084793,0.58250772,0.579821317,0.624367228,0.619528496,0.572092856,0.62929111,0.597284253,0.643162281,0.632764641,0.578160826,0.584675286,0.639432765,0.601169219,0.605591816,0.02560628,,
21,0.367779859,0.054547485,0.004997937,0.000188267,0.0001,"(30,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.1}",0.630181414,0.603283161,0.564628885,0.535380804,0.536923124,0.603167854,0.593983291,0.501535921,0.61849711,0.627326605,0.638806551,0.545568117,0.6295385,0.657508056,0.655289176,0.596107905,0.046644462,93,0.624980035,0.570084793,0.600812825,0.589849781,0.624367228,0.602825089,0.588871969,0.612399774,0.597284253,0.643162281,0.609760004,0.573201394,0.601714197,0.637473241,0.603318631,0.605340366,0.020291416,,
110,0.568361425,0.068772444,0.005348094,0.000880881,0.0001,"(20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.01}",0.601529406,0.608600238,0.570782336,0.526983048,0.547926776,0.603167854,0.572680451,0.537140498,0.613079279,0.627326605,0.657508056,0.545568117,0.64010725,0.641305395,0.646691591,0.59602646,0.041734554,94,0.632440056,0.571911993,0.603964565,0.575326305,0.622871781,0.602825089,0.572092856,0.624429551,0.602825152,0.64103823,0.632540904,0.573201394,0.604002944,0.639432765,0.601169219,0.60667152,0.02414733,,
81,0.466368055,0.095603445,0.005242252,7.83E-05,0.0001,"(45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.1}",0.624277457,0.609614486,0.604298466,0.595375723,0.536923124,0.603167854,0.565343477,0.525272305,0.548262191,0.613430327,0.657508056,0.545568117,0.629068124,0.641305395,0.640659745,0.59600499,0.040486879,95,0.626365359,0.545018079,0.58250772,0.604331145,0.624367228,0.602825089,0.572092856,0.623099336,0.566036547,0.64103823,0.635906203,0.573201394,0.600855434,0.639432765,0.605076406,0.602810253,0.028594951,,
46,0.457733647,0.075291559,0.004974826,0.000492612,0.0001,"(60,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.01}",0.613079279,0.625200631,0.576897041,0.52688443,0.526570949,0.617476503,0.572680451,0.53528568,0.618803128,0.627326605,0.663016415,0.498095886,0.644994804,0.652478637,0.640659745,0.595963346,0.050964354,96,0.631048444,0.567258857,0.619544469,0.578611688,0.595899299,0.616827716,0.572092856,0.622812431,0.599926065,0.643162281,0.634549638,0.578160826,0.593291688,0.63923851,0.601169219,0.606239599,0.024508901,,
97,0.463305648,0.102121658,0.005152973,0.000235176,0.0001,"(5, 5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.1}",0.607173455,0.57806835,0.604298466,0.553099631,0.536923124,0.623523826,0.602241758,0.537140498,0.538135374,0.620408095,0.650709292,0.545568117,0.634595568,0.652478637,0.652692343,0.595803769,0.042802013,97,0.61772609,0.541087393,0.580480767,0.571823794,0.624367228,0.616827716,0.584100153,0.624429551,0.540190483,0.64103823,0.632310517,0.573201394,0.601509819,0.63923851,0.601169219,0.599300058,0.031880776,,
57,0.406266832,0.078032121,0.005092478,0.000125776,0.0001,"(15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.1}",0.624277457,0.609614486,0.564628885,0.52688443,0.536923124,0.599359095,0.599458575,0.555610923,0.612560731,0.613430327,0.638806551,0.545568117,0.629068124,0.652478637,0.627826847,0.595766421,0.038418741,98,0.624841429,0.545018079,0.599692621,0.579821317,0.624367228,0.600297301,0.58569353,0.554369709,0.597284253,0.64103823,0.613300931,0.573201394,0.600855434,0.637677993,0.60247209,0.598662103,0.026974367,,
121,0.514310805,0.102101245,0.005260817,8.16E-05,0.0001,"(35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.1}",0.618624583,0.609614486,0.604298466,0.526983048,0.536923124,0.603167854,0.565343477,0.550682319,0.612560731,0.627326605,0.64593523,0.512140662,0.629068124,0.646448212,0.64709249,0.595747294,0.044040843,99,0.628018389,0.539635731,0.580480767,0.571221151,0.624367228,0.602825089,0.572092856,0.623099336,0.597284253,0.64103823,0.613300931,0.579024375,0.601509819,0.63923851,0.601169219,0.600953726,0.027556361,,
99,1.505660423,0.238757286,0.005102412,0.000260346,0.0001,"(5, 5, 5)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.001}",0.601556341,0.603283161,0.570782336,0.525698952,0.536923124,0.617476503,0.565343477,0.537140498,0.618727177,0.627326605,0.656880656,0.545568117,0.629068124,0.652478637,0.64709249,0.595689747,0.043709428,100,0.62686703,0.570084793,0.61135209,0.600857318,0.622675388,0.616827716,0.572092856,0.623099336,0.593145113,0.643162281,0.629612943,0.571959323,0.601509819,0.637473241,0.601169219,0.608125898,0.022871686,,
93,0.571376673,0.129879157,0.005365594,0.000242223,0.0001,"(60, 60)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.1}",0.624277457,0.57806835,0.604298466,0.567601246,0.516654259,0.603167854,0.565343477,0.543939175,0.612846597,0.627326605,0.663586155,0.498095886,0.631098943,0.646900769,0.649338111,0.59550289,0.047662794,101,0.624980035,0.541087393,0.58250772,0.569916564,0.576031961,0.602825089,0.572092856,0.624429551,0.600127709,0.64103823,0.632764641,0.579804296,0.584675286,0.639432765,0.580216378,0.596795365,0.028817156,,
62,0.641581949,0.169844243,0.005096594,7.64E-05,0.0001,"(20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.01}",0.607251708,0.605092248,0.597098711,0.531294922,0.516654259,0.622365191,0.572680451,0.524743534,0.607067753,0.627326605,0.664062682,0.545568117,0.641497061,0.641305395,0.627826847,0.595455699,0.045033469,102,0.630924496,0.570084793,0.58238275,0.578611688,0.578009072,0.616827716,0.573961801,0.630727527,0.599758016,0.64103823,0.640796618,0.573201394,0.588762085,0.639432765,0.605076406,0.603306357,0.026605464,,
53,0.401259486,0.099705119,0.005028741,6.31E-05,0.0001,"(10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.1}",0.624503455,0.609614486,0.604298466,0.553099631,0.516654259,0.603167854,0.565343477,0.50841531,0.61849711,0.627326605,0.617018246,0.560876883,0.629068124,0.646448212,0.64709249,0.595428307,0.042639631,103,0.624980035,0.545018079,0.580480767,0.569916564,0.580754002,0.602825089,0.572092856,0.594848937,0.60154722,0.64103823,0.59334564,0.566042145,0.600855434,0.63923851,0.601169219,0.594276848,0.025885837,,
171,1.28798027,0.247294536,0.005390533,7.59E-05,0.0001,"(35, 35, 35, 35)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.001}",0.607330742,0.598206099,0.570782336,0.535380804,0.536923124,0.615399831,0.565343477,0.537140498,0.612949715,0.627326605,0.635717893,0.545568117,0.638077605,0.652478637,0.652692343,0.595421188,0.041851688,104,0.629655747,0.570084793,0.611959153,0.603881126,0.624367228,0.618178504,0.572092856,0.623099336,0.599845405,0.643162281,0.609532779,0.573201394,0.586459191,0.640796618,0.601169219,0.607165709,0.022978243,,
5,0.369157934,0.052765038,0.004985205,0.000165313,0.0001,"(10,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10,), 'NN__learning_rate_init': 0.1}",0.595375723,0.609614486,0.564628885,0.589430029,0.536923124,0.623523826,0.572680451,0.50841531,0.61849711,0.627326605,0.650709292,0.498095886,0.631098943,0.657508056,0.64709249,0.595394681,0.048553403,105,0.619142935,0.545018079,0.600812825,0.60199714,0.624367228,0.616827716,0.572092856,0.594848937,0.597284253,0.643162281,0.629141766,0.578160826,0.58625643,0.636115043,0.601169219,0.603093169,0.025329788,,
17,0.376430591,0.081218971,0.00508976,0.000157103,0.0001,"(25,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.1}",0.629909471,0.603283161,0.604298466,0.535380804,0.536923124,0.617476503,0.565343477,0.50867052,0.61849711,0.627326605,0.657508056,0.498095886,0.638077605,0.646448212,0.64010725,0.595156417,0.050708501,106,0.627605784,0.570084793,0.58250772,0.583104989,0.624367228,0.616827716,0.572092856,0.626394947,0.597284253,0.64103823,0.632540904,0.576855554,0.583963015,0.63923851,0.605076406,0.605265527,0.024891327,,
66,0.513159593,0.126430416,0.00507226,0.000261115,0.0001,"(25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01}",0.607304749,0.610199947,0.604298466,0.582382813,0.536923124,0.599359095,0.572680451,0.511849711,0.553099631,0.627326605,0.650709292,0.545568117,0.622365191,0.646448212,0.653447159,0.594930838,0.042104327,107,0.627878366,0.570084793,0.580480767,0.605257262,0.624367228,0.600297301,0.572092856,0.593621855,0.566036547,0.64103823,0.629612943,0.573201394,0.603312197,0.63923851,0.601621467,0.601876114,0.025069649,,
158,0.60488987,0.12472028,0.005332088,0.000431174,0.0001,"(20, 20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.01}",0.601529406,0.609614486,0.604298466,0.52688443,0.536923124,0.622365191,0.565343477,0.53528568,0.61849711,0.627326605,0.638806551,0.498095886,0.638077605,0.652478637,0.648239864,0.594917768,0.047923478,108,0.630924496,0.545018079,0.58238275,0.576028492,0.624367228,0.616827716,0.572092856,0.622812431,0.60154722,0.643162281,0.612740305,0.578160826,0.584675286,0.639432765,0.594797067,0.601664653,0.027471709,,
159,1.12514499,0.169857438,0.005241489,0.000131162,0.0001,"(20, 20, 20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.001}",0.607330742,0.609990239,0.570782336,0.535380804,0.536923124,0.597978917,0.565343477,0.537140498,0.613079279,0.627326605,0.635717893,0.545568117,0.646675616,0.646900769,0.646195709,0.594822275,0.041299427,109,0.628143313,0.585344456,0.61013771,0.589849781,0.624367228,0.600297301,0.572092856,0.624429551,0.602825152,0.64103823,0.6107887,0.573201394,0.586765776,0.639432765,0.601169219,0.605992229,0.021450136,,
90,0.609111389,0.148822516,0.005158297,0.000532391,0.0001,"(55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.01}",0.618624583,0.616888363,0.604298466,0.52688443,0.536923124,0.603167854,0.572680451,0.50387535,0.61849711,0.627326605,0.663586155,0.498095886,0.634595568,0.652478637,0.643029752,0.594730156,0.052200814,110,0.629273021,0.581496945,0.58250772,0.579285791,0.624367228,0.602825089,0.572092856,0.594848937,0.60154722,0.64103823,0.634336678,0.578160826,0.604894976,0.640796618,0.604324929,0.604786471,0.023162151,,
134,0.712572416,0.24601252,0.005470037,9.20E-05,0.0001,"(50, 50, 50)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.01}",0.607251708,0.592628339,0.570782336,0.535380804,0.536923124,0.603167854,0.565343477,0.53528568,0.61849711,0.627326605,0.638806551,0.545568117,0.647398844,0.652478637,0.639847442,0.594445775,0.041791057,111,0.628018389,0.545013399,0.605752385,0.583687747,0.624367228,0.602825089,0.572092856,0.622812431,0.598706726,0.64103823,0.614557276,0.573201394,0.603652385,0.639432765,0.598216474,0.603558318,0.025827792,,
13,0.370785507,0.079404426,0.006181637,0.004000011,0.0001,"(20,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.1}",0.613079279,0.603283161,0.570782336,0.52688443,0.536923124,0.597978917,0.572680451,0.537140498,0.61849711,0.627326605,0.657508056,0.53885817,0.627826847,0.646900769,0.64010725,0.594385134,0.042666106,112,0.632440056,0.570084793,0.612724507,0.579821317,0.624367228,0.600297301,0.572092856,0.624429551,0.598706726,0.64103823,0.632764641,0.573201394,0.603312197,0.639432765,0.601169219,0.607058852,0.024198067,,
49,0.461907864,0.100691685,0.006210438,0.003994045,0.0001,"(5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.1}",0.629909471,0.612033714,0.570782336,0.553099631,0.547926776,0.617476503,0.565343477,0.540276389,0.550718735,0.627326605,0.624350104,0.545568117,0.629068124,0.641305395,0.652692343,0.593858515,0.039472089,113,0.627605784,0.547003772,0.611007839,0.569916564,0.624275739,0.616827716,0.572092856,0.622812431,0.555770497,0.643162281,0.59334564,0.573201394,0.600855434,0.639432765,0.601169219,0.599898662,0.029333859,,
29,0.394646549,0.063137239,0.006947247,0.004882045,0.0001,"(40,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.1}",0.624277457,0.609614486,0.570782336,0.535707229,0.521178276,0.603167854,0.599458575,0.50841531,0.594807734,0.627326605,0.657508056,0.545568117,0.622365191,0.646900769,0.633984723,0.593404181,0.04511171,114,0.624841429,0.545018079,0.620811053,0.579821317,0.576031961,0.602825089,0.588871969,0.594848937,0.60265832,0.643162281,0.632540904,0.571959323,0.604002944,0.639432765,0.60247209,0.601953231,0.026392287,,
85,0.459102249,0.084459969,0.005405299,0.0014074,0.0001,"(50, 50)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.1}",0.575004209,0.609614486,0.604298466,0.584066012,0.536923124,0.622365191,0.565343477,0.537140498,0.530538495,0.627326605,0.652478637,0.545568117,0.629068124,0.646448212,0.633984723,0.593344558,0.04115199,115,0.583812517,0.545018079,0.580480767,0.604331145,0.624367228,0.619528496,0.572092856,0.624429551,0.566657947,0.643162281,0.637876265,0.571959323,0.601509819,0.63923851,0.605076406,0.601302746,0.029181455,,
146,0.802356291,0.210779356,0.005124648,0.000340284,0.0001,"(5, 5, 5, 5)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.01}",0.595754889,0.57806835,0.604298466,0.52688443,0.542955848,0.603167854,0.565343477,0.530284642,0.612560731,0.627326605,0.638806551,0.545568117,0.629068124,0.641305395,0.652692343,0.592939055,0.040940422,116,0.631382879,0.549063809,0.580480767,0.579821317,0.624670006,0.602825089,0.572092856,0.624429551,0.597284253,0.64103823,0.607921368,0.571959323,0.601509819,0.639432765,0.601169219,0.601672083,0.026352676,,
133,0.572218021,0.085049227,0.00541695,8.63E-05,0.0001,"(50, 50, 50)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.1}",0.595754889,0.616888363,0.604298466,0.584066012,0.536923124,0.603167854,0.560041723,0.500303326,0.612560731,0.549654714,0.658040074,0.555784911,0.623523826,0.652478637,0.64010725,0.59290626,0.043418599,117,0.631048444,0.580140235,0.58250772,0.604331145,0.624367228,0.602825089,0.552927938,0.594848937,0.597284253,0.557516568,0.63923851,0.566042145,0.602430462,0.63923851,0.605076406,0.598654906,0.026553622,,
45,0.377899965,0.092665647,0.005077696,0.000238362,0.0001,"(60,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.1}",0.607251708,0.612033714,0.564628885,0.526983048,0.536923124,0.617476503,0.565343477,0.50387535,0.612560731,0.627326605,0.657508056,0.545568117,0.631098943,0.641305395,0.643029752,0.592860894,0.046504473,118,0.629406872,0.547003772,0.599692621,0.577232984,0.624367228,0.616827716,0.572092856,0.594848937,0.597284253,0.64103823,0.635468865,0.571959323,0.582335647,0.639432765,0.607859415,0.602456766,0.027626208,,
175,1.249136019,0.202422794,0.005428219,8.20E-05,0.0001,"(40, 40, 40, 40)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.001}",0.629909471,0.610199947,0.570782336,0.518275337,0.536923124,0.597978917,0.565343477,0.537140498,0.548262191,0.627326605,0.657508056,0.545568117,0.64010725,0.652478637,0.652692343,0.592699754,0.047398738,119,0.627605784,0.570084793,0.620244028,0.575326305,0.624367228,0.600297301,0.572092856,0.624429551,0.566036547,0.643162281,0.632764641,0.573201394,0.604894976,0.639432765,0.601169219,0.605007311,0.02665512,,
