,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
2,0.553947099,0.162697074,0.003672425,0.000147929,0.0001,"(5,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.01}",0.566734756,0.630354549,0.369244192,0.612380276,0.615399831,0.629909471,0.6476822,0.581305203,0.613105432,0.572205948,0.557334093,0.584613267,0.612380276,0.623264489,0.675846187,0.592784011,0.067256621,84,0.648361134,0.636541474,0.367687747,0.590343698,0.630366105,0.621771705,0.638477917,0.641590527,0.623118757,0.616601792,0.480827726,0.628704683,0.629879578,0.642360873,0.627605784,0.601615967,0.073751368,,
58,0.426041031,0.122154957,0.003616794,5.61E-05,0.0001,"(15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.01}",0.595781646,0.655799317,0.629026051,0.623264489,0.596307022,0.636130797,0.524411525,0.50841531,0.615399831,0.612380276,0.61501359,0.585792399,0.624116761,0.604585245,0.454100563,0.592034988,0.052719958,85,0.63359602,0.64700895,0.600743415,0.623315357,0.6223569,0.631884058,0.567158401,0.603407803,0.609093335,0.655385821,0.629794336,0.642273573,0.622892508,0.627193676,0.495092553,0.61407978,0.037955999,,
46,0.29276104,0.073616965,0.003488827,0.000574584,0.0001,"(60,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.01}",0.543174549,0.526733162,0.643248223,0.623418989,0.587400934,0.609533793,0.593125346,0.639776168,0.589979534,0.607330742,0.618695942,0.624277457,0.602075014,0.49633001,0.531339841,0.58909598,0.042950096,86,0.620314239,0.498831335,0.612064269,0.628577968,0.592849482,0.590089839,0.622226157,0.618359514,0.627502592,0.634065672,0.610471955,0.644752265,0.599777385,0.517610286,0.56734829,0.598989417,0.040380398,,
3,1.606252925,0.705669603,0.004187409,0.001517667,0.0001,"(5,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.001}",0.578429662,0.618624583,0.369244192,0.599458575,0.629310546,0.623523826,0.609990239,0.586706074,0.617726501,0.594123591,0.606778813,0.577188297,0.610745658,0.57165389,0.61849711,0.58746677,0.060865796,87,0.63935559,0.630765116,0.367030703,0.612462146,0.621621023,0.617391304,0.612852469,0.631481915,0.598649696,0.615833126,0.601734804,0.630924496,0.621170862,0.603465778,0.587335931,0.599471664,0.063602846,,
86,0.479594501,0.146389705,0.004179589,0.001214899,0.0001,"(50, 50)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.01}",0.611939944,0.656558569,0.659355815,0.594813593,0.617184246,0.627054381,0.577657772,0.475452157,0.595754889,0.61705915,0.369244192,0.565693126,0.653295076,0.602815588,0.587675181,0.587436912,0.072708087,88,0.661779634,0.645198871,0.606377884,0.64147623,0.63745042,0.625422434,0.58802128,0.604834134,0.652495636,0.629881845,0.380538609,0.637192463,0.641996655,0.63371175,0.61582283,0.613480045,0.065041779,,
146,0.72431275,0.275007966,0.003703992,9.61E-05,0.0001,"(5, 5, 5, 5)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.01}",0.52861194,0.598206099,0.50574795,0.624277457,0.574673896,0.621627216,0.599359095,0.530538495,0.606778813,0.589269722,0.67085089,0.579476382,0.565109118,0.580436179,0.634709763,0.587311534,0.042030832,89,0.59123159,0.608260723,0.486899208,0.616337824,0.595015604,0.620136883,0.631235311,0.615616192,0.618397203,0.603809997,0.619181276,0.63637841,0.572148708,0.625816905,0.596538837,0.602466978,0.034891132,,
18,0.305768633,0.093458495,0.003504213,0.000419663,0.0001,"(25,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01}",0.624403415,0.424223075,0.446884645,0.59001841,0.594123591,0.55240373,0.612560731,0.592781819,0.620217844,0.57718942,0.664269265,0.625200631,0.624503455,0.642697977,0.57806835,0.584636424,0.064604151,90,0.64810545,0.406961519,0.450952805,0.607083953,0.642942127,0.579786209,0.612094066,0.657777425,0.610012937,0.598290816,0.623118757,0.635352338,0.635786325,0.632776073,0.624741201,0.5977188,0.069453488,,
98,0.659605026,0.24603274,0.003644435,4.81E-05,0.0001,"(5, 5, 5)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.01}",0.550230708,0.630428933,0.630536431,0.641978029,0.369244192,0.595700287,0.539366329,0.466225649,0.584123875,0.601529406,0.647728895,0.612846597,0.626179377,0.601289779,0.638705061,0.58240757,0.07356469,91,0.607795562,0.620219385,0.616672986,0.609701298,0.367687747,0.627728395,0.576837574,0.566352481,0.610636216,0.628974051,0.617745262,0.652285298,0.618244571,0.639219119,0.595012,0.597007463,0.064813077,,
29,0.281598345,0.073044473,0.003627221,8.27E-05,0.0001,"(40,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.1}",0.369244192,0.623951014,0.643954229,0.618624583,0.609803067,0.618879837,0.612169698,0.55882999,0.622995427,0.624277457,0.652263025,0.577131357,0.369244192,0.597041681,0.634709763,0.582207968,0.086595751,92,0.367687747,0.62686703,0.58139137,0.603523433,0.624920832,0.618934549,0.626492518,0.635515634,0.61132119,0.64869399,0.596876868,0.624790529,0.367687747,0.618499482,0.59250369,0.583047107,0.086089989,,
57,0.301832422,0.058808443,0.003543536,0.00042278,0.0001,"(15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.1}",0.612169698,0.613079279,0.670718415,0.369244192,0.647728895,0.618695942,0.599980754,0.369244192,0.612716763,0.599289683,0.608357558,0.557224642,0.615399831,0.583954091,0.646493319,0.581619817,0.087214266,93,0.623251936,0.624730221,0.623042773,0.367687747,0.639356068,0.608757721,0.617950123,0.367687747,0.617642371,0.622593095,0.604883004,0.603604198,0.615684498,0.609658208,0.597187096,0.582914454,0.085008223,,
34,0.293043137,0.06136762,0.003682963,0.000148188,0.0001,"(45,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45,), 'NN__learning_rate_init': 0.01}",0.60099538,0.636057195,0.640894592,0.435590439,0.630181414,0.544684964,0.518754583,0.48818481,0.540323672,0.60374528,0.622365191,0.572745075,0.605884882,0.618803128,0.655822421,0.581002202,0.061093928,94,0.653917977,0.623188406,0.624632782,0.461596476,0.626426646,0.570620027,0.552874884,0.609358234,0.615025207,0.62891693,0.62894636,0.628450172,0.624841429,0.644585159,0.600491206,0.606258126,0.046046372,,
51,1.851365566,1.011760833,0.004139916,0.001463532,0.0001,"(5, 5)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.001}",0.630428933,0.660338072,0.637338074,0.615780221,0.5512912,0.627826847,0.596461105,0.601395975,0.630057803,0.373694667,0.641834621,0.607173455,0.428782416,0.444156542,0.646900769,0.579564047,0.086728764,95,0.617738893,0.617025187,0.596451442,0.61328491,0.558544501,0.600961113,0.608458928,0.655356931,0.61328491,0.389338671,0.628916651,0.633067834,0.423753532,0.446376812,0.592788818,0.573023275,0.079971711,,
22,0.313678249,0.094613528,0.003589678,8.03E-05,0.0001,"(30,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.01}",0.554317564,0.626859325,0.592123034,0.608349652,0.56483696,0.647728895,0.570058383,0.607078427,0.589842236,0.576099008,0.46106709,0.438986586,0.597221296,0.607173455,0.594854483,0.575773093,0.054518978,96,0.56371992,0.621597045,0.572330493,0.581941398,0.585078898,0.629197987,0.613793225,0.658697557,0.646968117,0.619025871,0.431001915,0.44187449,0.556474076,0.621374393,0.58073316,0.581587236,0.063955381,,
25,0.300635115,0.094044099,0.003622627,6.87E-05,0.0001,"(35,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.1}",0.612560731,0.64195433,0.369244192,0.615837271,0.6238625,0.624126083,0.369244192,0.585792399,0.610331831,0.555584749,0.577587322,0.629310546,0.580851151,0.599126125,0.634698518,0.575340796,0.084027681,97,0.628985507,0.630466721,0.367687747,0.619004516,0.621276115,0.625401286,0.366372412,0.654602855,0.625401286,0.598415613,0.583206796,0.622672383,0.625990186,0.629660464,0.594963929,0.586273854,0.087543524,,
41,0.314272038,0.080052436,0.0035158,0.000426494,0.0001,"(55,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.1}",0.610744322,0.629068124,0.668200651,0.611929582,0.615399831,0.620217844,0.638708932,0.481679191,0.580979906,0.582493807,0.369244192,0.580978394,0.565926043,0.369244192,0.620745112,0.569704008,0.088411303,98,0.62045433,0.6242232,0.593344652,0.611223388,0.614337949,0.607099788,0.618652432,0.458403226,0.535567864,0.617322375,0.367687747,0.616775517,0.622238489,0.367687747,0.605925997,0.565396313,0.088343396,,
5,0.301334,0.105584497,0.003820038,0.000792614,0.0001,"(10,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10,), 'NN__learning_rate_init': 0.1}",0.369244192,0.630181414,0.369244192,0.641978029,0.626859325,0.618807429,0.570055426,0.369244192,0.639457258,0.577657772,0.634698518,0.516368094,0.595754889,0.589430029,0.635863113,0.558989591,0.100276969,99,0.367687747,0.629322563,0.367687747,0.60758376,0.622518777,0.607932431,0.608619967,0.367687747,0.628740211,0.594632157,0.580536673,0.590350732,0.629154291,0.610109717,0.57890686,0.559431425,0.097127168,,
13,0.308323733,0.11247426,0.00357302,6.95E-05,0.0001,"(20,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.1}",0.618624583,0.641115421,0.61705915,0.580349509,0.597878086,0.613105432,0.369244192,0.559117183,0.620283813,0.369244192,0.369244192,0.583954091,0.597460218,0.592935614,0.645604256,0.558347996,0.096984041,100,0.633953574,0.634285376,0.567264638,0.592241998,0.614227911,0.595942368,0.380538609,0.641548578,0.622199014,0.367687747,0.380538609,0.617609921,0.618043567,0.62871023,0.621744805,0.56776913,0.097483006,,
33,0.265438732,0.066850227,0.003591235,5.72E-05,0.0001,"(45,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45,), 'NN__learning_rate_init': 0.1}",0.369244192,0.624277457,0.663326137,0.620283813,0.607067753,0.565343477,0.600624059,0.555196271,0.603167854,0.565343477,0.369244192,0.592935614,0.601156069,0.369244192,0.641905969,0.556557368,0.097544546,101,0.367687747,0.627768621,0.592426448,0.620577514,0.609037745,0.577077485,0.604630114,0.640493098,0.577967042,0.606482213,0.380538609,0.627851138,0.629103962,0.366372412,0.607280199,0.562352957,0.097014767,,
109,0.346429491,0.12805683,0.003738244,7.27E-05,0.0001,"(20, 20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.1}",0.369244192,0.654945003,0.369244192,0.620745112,0.514307553,0.61501359,0.541555703,0.545655025,0.599980754,0.575791983,0.607078427,0.369244192,0.600356061,0.584148867,0.611921627,0.545282152,0.094251704,102,0.367687747,0.625242909,0.367687747,0.618790491,0.498922334,0.598221065,0.588748609,0.625154607,0.580351575,0.616973328,0.609229187,0.367687747,0.618724093,0.634499323,0.573044845,0.55273104,0.097771104,,
77,0.414663378,0.195855284,0.00442179,0.00223276,0.0001,"(40, 40)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40), 'NN__learning_rate_init': 0.1}",0.369244192,0.60219108,0.659073869,0.609533793,0.369244192,0.478727589,0.369244192,0.54583632,0.612380276,0.630354549,0.621632322,0.557947352,0.614497483,0.611650833,0.527259351,0.545254493,0.09830665,103,0.367687747,0.605367827,0.62904806,0.619142508,0.367687747,0.495078353,0.367687747,0.633111237,0.61182792,0.631052294,0.612395347,0.605856959,0.600384611,0.62150119,0.468993244,0.549121519,0.101764077,,
17,0.301457516,0.075024171,0.003704659,0.000304805,0.0001,"(25,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.1}",0.582359057,0.369244192,0.604566025,0.598348157,0.622995427,0.369244192,0.533624781,0.572745075,0.582108118,0.558834253,0.369244192,0.606384656,0.618807429,0.517520431,0.625639302,0.542111019,0.091418183,104,0.619105189,0.367687747,0.59027404,0.589641721,0.616870394,0.367687747,0.593541273,0.636752825,0.55523528,0.605247344,0.367687747,0.639763835,0.609771952,0.570891123,0.609460268,0.555974566,0.096513298,,
37,0.24135944,0.065658123,0.004642216,0.003509669,0.0001,"(50,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.1}",0.502670812,0.555664186,0.646691591,0.624503455,0.369244192,0.382062554,0.613488151,0.562224556,0.608349652,0.579476382,0.57718942,0.521178276,0.369244192,0.550451764,0.626859325,0.539286567,0.091261547,105,0.59123159,0.568371834,0.606381471,0.600557061,0.367687747,0.377351166,0.62127582,0.621276115,0.577967042,0.617911995,0.590956852,0.567158401,0.367687747,0.588095363,0.577967042,0.549458483,0.090851967,,
9,0.270706367,0.064912472,0.003637616,0.000241096,0.0001,"(15,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15,), 'NN__learning_rate_init': 0.1}",0.607251708,0.635107708,0.646691591,0.369244192,0.612560731,0.611395287,0.557159349,0.560876883,0.462074078,0.369244192,0.369244192,0.584148867,0.369244192,0.59455841,0.658663228,0.533830974,0.108683787,106,0.640785078,0.619970795,0.620959935,0.380538609,0.623448454,0.625238183,0.603791176,0.635672325,0.56404647,0.367687747,0.367687747,0.614492754,0.367687747,0.607597189,0.632066207,0.551444694,0.110233056,,
99,1.092291005,0.689600694,0.003866084,0.001167574,0.0001,"(5, 5, 5)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.001}",0.56687979,0.637861272,0.611939944,0.613949445,0.369244192,0.601156069,0.638708932,0.369244192,0.456292111,0.369244192,0.607553516,0.595781646,0.57239726,0.366614118,0.613525338,0.532692801,0.107175482,107,0.652265722,0.623315357,0.627080022,0.577414811,0.367687747,0.592358847,0.616522792,0.367687747,0.482866124,0.367687747,0.583402755,0.629103962,0.624973196,0.364390022,0.57636992,0.536875118,0.109094077,,
50,0.683330504,0.414019419,0.003510062,0.000310477,0.0001,"(5, 5)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.01}",0.547065456,0.369244192,0.65350419,0.630280899,0.394616378,0.369244192,0.605884882,0.565959226,0.636130797,0.369244192,0.651087669,0.580978394,0.369244192,0.617726501,0.369244192,0.515297024,0.119211652,108,0.624202282,0.380538609,0.610345567,0.608494584,0.374146983,0.367687747,0.633566047,0.636409206,0.627177085,0.367687747,0.614785701,0.625154607,0.367687747,0.619078394,0.367687747,0.521643337,0.123321671,,
45,0.291040754,0.079625368,0.003548908,0.000393897,0.0001,"(60,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.1}",0.584764325,0.630057803,0.64010725,0.369244192,0.369244192,0.617476503,0.369244192,0.57189142,0.627326605,0.335776941,0.648048143,0.601529406,0.626179377,0.369244192,0.369244192,0.515291916,0.125434158,109,0.619297678,0.625990186,0.614785701,0.367687747,0.367687747,0.609559241,0.367687747,0.638277753,0.587305013,0.401654009,0.60665315,0.622010123,0.610095834,0.367687747,0.367687747,0.518271162,0.119053734,,
21,0.263644187,0.106861468,0.003584051,8.95E-05,0.0001,"(30,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.1}",0.598348157,0.369244192,0.641640115,0.599795146,0.369244192,0.611395287,0.637861272,0.369244192,0.599458575,0.369244192,0.369244192,0.560418628,0.620795858,0.531245875,0.369244192,0.507761604,0.116016437,110,0.641796549,0.367687747,0.605633088,0.587813774,0.367687747,0.623457696,0.611169894,0.367687747,0.627266535,0.367687747,0.367687747,0.577606491,0.601743529,0.588095363,0.367687747,0.511380627,0.118322978,,
113,0.374158208,0.126605713,0.003750292,5.72E-05,0.0001,"(25, 25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.1}",0.553028816,0.618803128,0.658959538,0.369244192,0.473407321,0.617184246,0.607553516,0.379764744,0.369244192,0.369244192,0.6295385,0.359441221,0.369244192,0.565604415,0.65779585,0.506537204,0.120040473,111,0.602764319,0.617391304,0.598006214,0.367687747,0.484009083,0.622855227,0.612661489,0.465986081,0.367687747,0.367687747,0.608820584,0.363989789,0.367687747,0.627783897,0.598377689,0.511559778,0.111807695,,
53,0.284339619,0.09564222,0.003770129,0.000564324,0.0001,"(10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.1}",0.369244192,0.612949715,0.633618328,0.594773401,0.580054054,0.619854664,0.369244192,0.369244192,0.618727177,0.554691507,0.382286746,0.501163576,0.609803067,0.369244192,0.369244192,0.503609546,0.112148425,112,0.367687747,0.623359827,0.609150316,0.546532683,0.611452713,0.622226157,0.367687747,0.367687747,0.626300605,0.615976359,0.429762934,0.534731884,0.577555193,0.367687747,0.367687747,0.509032494,0.110912355,,
73,0.314053806,0.145791903,0.004817979,0.004008272,0.0001,"(35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.51966625,0.606384656,0.577587322,0.543421307,0.382062554,0.579239716,0.608157885,0.369244192,0.599795146,0.595510922,0.651798947,0.500656378,0.109270073,113,0.367687747,0.380538609,0.367687747,0.367687747,0.569476475,0.606062112,0.605323869,0.623238473,0.377351166,0.613440719,0.604959559,0.367687747,0.620583681,0.627749635,0.587774293,0.512483305,0.11599121,,
61,0.318926509,0.119201008,0.003652875,0.000204805,0.0001,"(20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.1}",0.608600238,0.612560731,0.369244192,0.369244192,0.369244192,0.627326605,0.6238625,0.413617215,0.369244192,0.369244192,0.369244192,0.567217993,0.595781646,0.582701639,0.647609464,0.499649546,0.117864623,114,0.621059929,0.622039187,0.367687747,0.367687747,0.367687747,0.603195838,0.612551978,0.543637805,0.367687747,0.367687747,0.367687747,0.604088859,0.616285074,0.626225988,0.598561971,0.510251541,0.117824052,,
85,0.394837284,0.136501455,0.003781891,5.36E-05,0.0001,"(50, 50)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.1}",0.517520431,0.613079279,0.369244192,0.369244192,0.630280899,0.367752317,0.369244192,0.566638229,0.608893396,0.612716763,0.647610935,0.425725349,0.369244192,0.369244192,0.646691591,0.498875343,0.118560958,115,0.527848815,0.621886537,0.367687747,0.367687747,0.625676233,0.377519234,0.367687747,0.638588294,0.61582283,0.629399191,0.615833126,0.481188319,0.367687747,0.367687747,0.618044242,0.50601637,0.118459298,,
65,0.293182484,0.10214272,0.00365599,5.95E-05,0.0001,"(25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1}",0.528995585,0.369244192,0.382062554,0.64195433,0.369244192,0.582169415,0.369244192,0.517492013,0.61638867,0.369244192,0.572434914,0.553638654,0.615399831,0.578429662,0.369244192,0.495679106,0.105925361,116,0.546586573,0.367687747,0.377351166,0.600960624,0.367687747,0.578839346,0.367687747,0.58139137,0.585586207,0.367687747,0.580773451,0.608951951,0.624248522,0.624841429,0.367687747,0.503197958,0.110865836,,
89,0.429627721,0.253722831,0.003742599,0.000407528,0.0001,"(55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.1}",0.369244192,0.618344142,0.369244192,0.617726501,0.369244192,0.622678367,0.541555703,0.369244192,0.629417191,0.611395287,0.501355754,0.538254972,0.369244192,0.528335516,0.369244192,0.494968572,0.109016935,117,0.367687747,0.608761404,0.367687747,0.611267836,0.367687747,0.62577883,0.604840176,0.367687747,0.597085402,0.628985507,0.547171542,0.566352481,0.367687747,0.592980922,0.367687747,0.505956705,0.114561309,,
125,0.444572322,0.137275663,0.003889116,8.09E-05,0.0001,"(40, 40, 40)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.603283161,0.369244192,0.621627216,0.577587322,0.626859325,0.369244192,0.533778848,0.54021115,0.369244192,0.458503474,0.599795146,0.369244192,0.624277457,0.493425884,0.109359267,118,0.367687747,0.367687747,0.579497439,0.367687747,0.6201548,0.585679569,0.613577318,0.367687747,0.586056763,0.589397968,0.367687747,0.509836818,0.630515114,0.367687747,0.599663891,0.501367077,0.112092398,,
105,0.330517006,0.142037487,0.003759813,0.000131771,0.0001,"(15, 15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.1}",0.609990239,0.621627216,0.369244192,0.369244192,0.636203616,0.369244192,0.549399733,0.369244192,0.599717324,0.492093549,0.369244192,0.369244192,0.369244192,0.59006319,0.613525338,0.486488637,0.114259775,119,0.623335853,0.616672986,0.367687747,0.367687747,0.613389357,0.367687747,0.603791176,0.367687747,0.560401585,0.530982808,0.367687747,0.367687747,0.367687747,0.626321867,0.577140464,0.488390022,0.115323914,,
1,0.274041573,0.083938293,0.004037062,0.000166155,0.0001,"(5,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.1}",0.548104875,0.369244192,0.369244192,0.582701639,0.369244192,0.369244192,0.531113751,0.599126125,0.615399831,0.369244192,0.369244192,0.564994724,0.369244192,0.588195005,0.659164675,0.484900665,0.111612604,120,0.604905316,0.367687747,0.367687747,0.570332902,0.367687747,0.367687747,0.58250772,0.64192748,0.590727019,0.367687747,0.367687747,0.627749635,0.367687747,0.626267092,0.614259537,0.495499395,0.120746194,,
161,0.366957553,0.203700712,0.003712416,0.00040251,0.0001,"(25, 25, 25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25, 25), 'NN__learning_rate_init': 0.1}",0.369244192,0.612949715,0.369244192,0.600356061,0.624116761,0.633451366,0.61237041,0.369244192,0.612560731,0.369244192,0.369244192,0.369244192,0.369244192,0.572205948,0.369244192,0.481464302,0.120603209,121,0.367687747,0.610454181,0.367687747,0.584394074,0.626503246,0.614542138,0.620406596,0.367687747,0.604551449,0.367687747,0.367687747,0.367687747,0.367687747,0.612496242,0.367687747,0.480989993,0.121425195,,
69,0.280787516,0.155768895,0.003695599,3.39E-05,0.0001,"(30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.607067753,0.630280899,0.369244192,0.570450588,0.61237041,0.369244192,0.6403852,0.369244192,0.584889581,0.369244192,0.608349652,0.480516508,0.119934275,122,0.367687747,0.367687747,0.367687747,0.367687747,0.614667666,0.618651565,0.367687747,0.626338327,0.584672332,0.367687747,0.607801242,0.367687747,0.581361603,0.367687747,0.549771877,0.474984439,0.11597163,,
129,0.369296837,0.151194575,0.003922558,5.85E-05,0.0001,"(45, 45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45), 'NN__learning_rate_init': 0.1}",0.54525774,0.369244192,0.404365452,0.369244192,0.618344142,0.369244192,0.616535921,0.369244192,0.369244192,0.582948687,0.369244192,0.369244192,0.636057195,0.369244192,0.656558569,0.467601416,0.118241122,123,0.600058941,0.367687747,0.381170147,0.367687747,0.626086957,0.367687747,0.617405234,0.367687747,0.367687747,0.610660921,0.367687747,0.367687747,0.627177085,0.367687747,0.583545531,0.465840453,0.118817249,,
121,0.369911019,0.120579591,0.003831053,4.95E-05,0.0001,"(35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.1}",0.369244192,0.644131497,0.369244192,0.369244192,0.632086037,0.599289683,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.580978394,0.59006319,0.57239726,0.369244192,0.462809586,0.115791802,124,0.367687747,0.621537869,0.367687747,0.380538609,0.620277414,0.594465381,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.61816958,0.611198928,0.612212856,0.367687747,0.466660174,0.119647515,,
81,0.309778102,0.101958151,0.003811932,8.68E-05,0.0001,"(45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.1}",0.369244192,0.631551444,0.369244192,0.600543574,0.369244192,0.439734789,0.369244192,0.369244192,0.369244192,0.369244192,0.572434914,0.582060032,0.369244192,0.589979534,0.369244192,0.449300135,0.105337634,125,0.367687747,0.626024394,0.367687747,0.610636216,0.367687747,0.406082756,0.367687747,0.377351166,0.367687747,0.367687747,0.581376345,0.629264214,0.367687747,0.617189254,0.367687747,0.452628421,0.114146583,,
97,0.267051744,0.114489607,0.003552119,0.00038845,0.0001,"(5, 5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.1}",0.369244192,0.641181725,0.369244192,0.369244192,0.369244192,0.369244192,0.407675487,0.369244192,0.369244192,0.369244192,0.635107708,0.369244192,0.620795858,0.369244192,0.650363482,0.443171079,0.117314086,126,0.367687747,0.614265727,0.367687747,0.367687747,0.367687747,0.367687747,0.428418289,0.367687747,0.367687747,0.367687747,0.61930007,0.367687747,0.613500177,0.367687747,0.587813935,0.436011711,0.105405404,,
101,0.241443761,0.061803685,0.003602568,0.000160691,0.0001,"(10, 10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.1}",0.369244192,0.637861272,0.369244192,0.369244192,0.369244192,0.594280446,0.369244192,0.369244192,0.369244192,0.531761215,0.369244192,0.519131104,0.369244192,0.369244192,0.617652658,0.439541908,0.103038683,127,0.367687747,0.61510544,0.367687747,0.367687747,0.367687747,0.585504614,0.367687747,0.367687747,0.367687747,0.583237378,0.367687747,0.600601199,0.367687747,0.367687747,0.557152731,0.441231922,0.104605869,,
